theory,category,weight,created_at,updated_at,is_reverse_scored,question_id,is_deleted
16PF,Rule-Consciousness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2211,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2212,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2213,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2214,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2215,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2216,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2217,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2218,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2219,0
16PF,Perfectionism,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2220,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2221,0
16PF,Perfectionism,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2222,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2223,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2224,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2225,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2226,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2227,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2228,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2229,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2230,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2231,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2232,0
16PF,Apprehension,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2233,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2234,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2235,0
16PF,Self-Reliance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,2236,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2237,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2238,0
Enneagram,Type 6: The Loyalist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2239,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2240,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2241,0
16PF,Emotional Stability,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2242,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2243,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2244,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2245,0
16PF,Reasoning,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2246,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2247,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2248,0
16PF,Emotional Stability,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2249,0
16PF,Vigilance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2250,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2251,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2252,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,2253,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2254,0
16PF,Apprehension,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2255,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2256,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2257,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2258,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2259,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2260,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2261,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2262,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2263,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2264,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2265,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2266,0
16PF,Openness to Change,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2267,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2268,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2269,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2270,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2271,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2272,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2273,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2274,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2275,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2276,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2277,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2278,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2279,0
Enneagram,Type 6: The Loyalist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2280,0
16PF,Dominance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2281,0
16PF,Apprehension,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2282,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2283,0
16PF,Dominance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2284,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2285,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2286,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2287,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2288,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2289,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2290,0
16PF,Warmth,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2291,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2292,0
16PF,Vigilance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2293,0
16PF,Social Boldness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2294,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2295,0
16PF,Dominance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2296,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2297,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2298,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2299,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2300,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2301,0
16PF,Tension,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2302,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2303,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2304,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2305,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2306,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2307,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2308,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2309,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2310,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2311,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2312,0
16PF,Abstractedness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2313,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2314,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2315,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2316,0
16PF,Reasoning,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,2317,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2318,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2319,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2320,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2321,0
16PF,Sensitivity,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2322,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2323,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2324,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2325,0
16PF,Sensitivity,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2326,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2327,0
16PF,Self-Reliance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2328,0
16PF,Self-Reliance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2329,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2330,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2331,0
16PF,Warmth,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2332,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2333,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2334,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2335,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2336,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2337,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2338,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2339,0
16PF,Liveliness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2340,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2341,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2342,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2343,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2344,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2345,0
16PF,Social Boldness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2346,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2347,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2348,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2349,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2350,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2351,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2352,0
16PF,Vigilance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2353,0
16PF,Warmth,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2354,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2355,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2356,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2357,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2358,0
16PF,Social Boldness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2359,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2360,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2361,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2362,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2363,0
16PF,Self-Reliance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2364,0
16PF,Liveliness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2365,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2366,0
16PF,Privateness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,2367,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2368,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2369,0
16PF,Privateness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2370,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2371,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2372,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2373,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2374,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2375,0
16PF,Vigilance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2376,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2377,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2378,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2379,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2380,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2381,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2382,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2383,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2384,0
16PF,Reasoning,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2385,0
16PF,Rule-Consciousness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2386,0
Enneagram,Type 6: The Loyalist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2387,0
16PF,Emotional Stability,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2388,0
16PF,Perfectionism,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2389,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2390,0
16PF,Privateness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2391,0
DISC,Influence (I),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2392,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2393,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2394,0
16PF,Liveliness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2395,0
16PF,Abstractedness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2396,0
16PF,Apprehension,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2397,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2398,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2399,0
MBTI,Sensing (S),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2400,0
MBTI,Feeling (F),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2401,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2402,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2403,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2404,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2405,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2406,0
Enneagram,Type 1: The Reformer,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2407,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2408,0
16PF,Sensitivity,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2409,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2410,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2411,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2412,0
Big Five,Conscientiousness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2413,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2414,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2415,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2416,0
MBTI,Judging (J),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2417,0
16PF,Dominance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2418,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2419,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2420,0
16PF,Self-Reliance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2421,0
16PF,Vigilance,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2422,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2423,0
Big Five,Neuroticism,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2424,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2425,0
16PF,Abstractedness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2426,0
Big Five,Extraversion,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2427,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2428,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2429,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2430,0
MBTI,Intuition (N),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2431,0
16PF,Social Boldness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,true,2432,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2433,0
16PF,Sensitivity,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2434,0
MBTI,Introversion (I),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2435,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2436,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2437,0
16PF,Liveliness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2438,0
16PF,Emotional Stability,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2439,0
16PF,Abstractedness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2440,0
Enneagram,Type 9: The Peacemaker,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2441,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2442,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2443,0
Big Five,Agreeableness,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2444,0
16PF,Privateness,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2445,0
16PF,Vigilance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2446,0
Enneagram,Type 3: The Achiever,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2447,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2448,0
MBTI,Extraversion (E),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2449,0
Enneagram,Type 7: The Enthusiast,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2450,0
MBTI,Perceiving (P),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2451,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2452,0
Enneagram,Type 8: The Challenger,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2453,0
MBTI,Thinking (T),1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2454,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2455,0
Big Five,Openness to Experience,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,true,2456,0
Enneagram,Type 2: The Helper,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2457,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2458,0
16PF,Privateness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2459,0
16PF,Social Boldness,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2460,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2461,0
DISC,Dominance (D),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2462,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2463,0
DISC,Conscientiousness (C),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,false,2464,0
Enneagram,Type 4: The Individualist,1,2024-10-28 08:37:47.627817,2024-10-28 08:37:47.627817,false,2465,0
Enneagram,Type 5: The Investigator,1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2466,0
16PF,Dominance,1,2024-10-28 08:37:49.836251,2024-10-28 08:37:49.836251,false,2467,0
DISC,Steadiness (S),1,2024-10-28 08:37:48.888972,2024-10-28 08:37:48.888972,true,2468,0
